Country,Confirmed,Date,New Cases,Seven_Day_Average
Argentina,2348821,2021-03-31 00:00:00+00:00,16056,11277.71
Argentina,2363251,2021-04-01 00:00:00+00:00,14430,12162.29
Argentina,2373153,2021-04-02 00:00:00+00:00,9902,11728.86
Argentina,2383537,2021-04-03 00:00:00+00:00,10384,11735.43
Argentina,2393492,2021-04-04 00:00:00+00:00,9955,12127.86
Argentina,2407159,2021-04-05 00:00:00+00:00,13667,12078.29
Argentina,2428029,2021-04-06 00:00:00+00:00,20870,13609.14
Argentina,2450068,2021-04-07 00:00:00+00:00,22039,14463.86
Argentina,2473751,2021-04-08 00:00:00+00:00,23683,15785.71
Argentina,2497881,2021-04-09 00:00:00+00:00,24130,17818.29
Argentina,2517300,2021-04-10 00:00:00+00:00,19419,19109
Argentina,2532562,2021-04-11 00:00:00+00:00,15262,19867.14
Argentina,2551999,2021-04-12 00:00:00+00:00,19437,20691.43
Argentina,2579000,2021-04-13 00:00:00+00:00,27001,21567.29
Argentina,2604157,2021-04-14 00:00:00+00:00,25157,22012.71
Argentina,2629156,2021-04-15 00:00:00+00:00,24999,22200.71
Argentina,2658628,2021-04-16 00:00:00+00:00,29472,22963.86
Argentina,2677747,2021-04-17 00:00:00+00:00,19119,22921
Argentina,2694014,2021-04-18 00:00:00+00:00,16267,23064.57
Argentina,2714475,2021-04-19 00:00:00+00:00,20461,23210.86
Argentina,2743620,2021-04-20 00:00:00+00:00,29145,23517.14
Argentina,2769552,2021-04-21 00:00:00+00:00,25932,23627.86
Argentina,2796768,2021-04-22 00:00:00+00:00,27216,23944.57
Argentina,2824652,2021-04-23 00:00:00+00:00,27884,23717.71
Argentina,2845872,2021-04-24 00:00:00+00:00,21220,24017.86
Argentina,2860884,2021-04-25 00:00:00+00:00,15012,23838.57
Argentina,2879677,2021-04-26 00:00:00+00:00,18793,23600.29
Argentina,2905172,2021-04-27 00:00:00+00:00,25495,23078.86
Argentina,2928890,2021-04-28 00:00:00+00:00,23718,22762.57
Argentina,2954943,2021-04-29 00:00:00+00:00,26053,22596.43
Argentina,2977363,2021-04-30 00:00:00+00:00,22420,21815.86
Argentina,2993865,2021-05-01 00:00:00+00:00,16502,21141.86
Argentina,3005259,2021-05-02 00:00:00+00:00,11394,20625
Argentina,3021179,2021-05-03 00:00:00+00:00,15920,20214.57
Argentina,3047417,2021-05-04 00:00:00+00:00,26238,20320.71
Argentina,3071496,2021-05-05 00:00:00+00:00,24079,20372.29
Argentina,3095582,2021-05-06 00:00:00+00:00,24086,20091.29
Argentina,3118134,2021-05-07 00:00:00+00:00,22552,20110.14
Argentina,3136158,2021-05-08 00:00:00+00:00,18024,20327.57
Argentina,3147740,2021-05-09 00:00:00+00:00,11582,20354.43
Argentina,3165121,2021-05-10 00:00:00+00:00,17381,20563.14
Argentina,3191097,2021-05-11 00:00:00+00:00,25976,20525.71
Argentina,3215572,2021-05-12 00:00:00+00:00,24475,20582.29
Argentina,3242103,2021-05-13 00:00:00+00:00,26531,20931.57
Argentina,3269466,2021-05-14 00:00:00+00:00,27363,21618.86
Argentina,3290935,2021-05-15 00:00:00+00:00,21469,22111
Argentina,3307285,2021-05-16 00:00:00+00:00,16350,22792.14
Argentina,3335965,2021-05-17 00:00:00+00:00,28680,24406.29
Argentina,3371508,2021-05-18 00:00:00+00:00,35543,25773
Argentina,3411160,2021-05-19 00:00:00+00:00,39652,27941.14
Argentina,3447044,2021-05-20 00:00:00+00:00,35884,29277.29
Argentina,3482512,2021-05-21 00:00:00+00:00,35468,30435.14
Argentina,3514683,2021-05-22 00:00:00+00:00,32171,31964
Argentina,3539484,2021-05-23 00:00:00+00:00,24801,33171.29
Argentina,3562135,2021-05-24 00:00:00+00:00,22651,32310
Argentina,3586736,2021-05-25 00:00:00+00:00,24601,30746.86
Argentina,3622135,2021-05-26 00:00:00+00:00,35399,30139.29
Argentina,3663215,2021-05-27 00:00:00+00:00,41080,30881.57
Argentina,3702422,2021-05-28 00:00:00+00:00,39207,31415.71
Argentina,3732263,2021-05-29 00:00:00+00:00,29841,31082.86
Argentina,3753609,2021-05-30 00:00:00+00:00,21346,30589.29
Argentina,3781784,2021-05-31 00:00:00+00:00,28175,31378.43
Argentina,3817139,2021-06-01 00:00:00+00:00,35355,32914.71
Argentina,3852156,2021-06-02 00:00:00+00:00,35017,32860.14
Argentina,3884447,2021-06-03 00:00:00+00:00,32291,31604.57
Argentina,3915397,2021-06-04 00:00:00+00:00,30950,30425
Argentina,3939024,2021-06-05 00:00:00+00:00,23627,29537.29
Argentina,3955439,2021-06-06 00:00:00+00:00,16415,28832.86
Argentina,3977634,2021-06-07 00:00:00+00:00,22195,27978.57
Argentina,4008771,2021-06-08 00:00:00+00:00,31137,27376
Argentina,4038528,2021-06-09 00:00:00+00:00,29757,26624.57
Argentina,4066156,2021-06-10 00:00:00+00:00,27628,25958.43
Argentina,4093090,2021-06-11 00:00:00+00:00,26934,25384.71
Argentina,4111147,2021-06-12 00:00:00+00:00,18057,24589
Argentina,4124190,2021-06-13 00:00:00+00:00,13043,24107.29
Argentina,4145482,2021-06-14 00:00:00+00:00,21292,23978.29
Argentina,4172742,2021-06-15 00:00:00+00:00,27260,23424.43
Argentina,4198620,2021-06-16 00:00:00+00:00,25878,22870.29
Argentina,4222400,2021-06-17 00:00:00+00:00,23780,22320.57
Argentina,4242763,2021-06-18 00:00:00+00:00,20363,21381.86
Argentina,4258394,2021-06-19 00:00:00+00:00,15631,21035.29
Argentina,4268789,2021-06-20 00:00:00+00:00,10395,20657
Argentina,4277395,2021-06-21 00:00:00+00:00,8606,18844.71
Argentina,4298782,2021-06-22 00:00:00+00:00,21387,18005.71
Argentina,4326101,2021-06-23 00:00:00+00:00,27319,18211.57
Argentina,4350564,2021-06-24 00:00:00+00:00,24463,18309.14
Argentina,4374587,2021-06-25 00:00:00+00:00,24023,18832
Argentina,4393142,2021-06-26 00:00:00+00:00,18555,19249.71
Argentina,4405247,2021-06-27 00:00:00+00:00,12105,19494
Argentina,4423636,2021-06-28 00:00:00+00:00,18389,20891.57
Argentina,4447701,2021-06-29 00:00:00+00:00,24065,21274.14
Argentina,4470374,2021-06-30 00:00:00+00:00,22673,20610.43
Argentina,4491551,2021-07-01 00:00:00+00:00,21177,20141
Argentina,4512439,2021-07-02 00:00:00+00:00,20888,19693.14
Argentina,4526473,2021-07-03 00:00:00+00:00,14034,19047.29
Argentina,4535473,2021-07-04 00:00:00+00:00,9000,18603.71
Argentina,4552750,2021-07-05 00:00:00+00:00,17277,18444.86
Argentina,4574340,2021-07-06 00:00:00+00:00,21590,18091.29
Argentina,4593763,2021-07-07 00:00:00+00:00,19423,17627
Argentina,4613019,2021-07-08 00:00:00+00:00,19256,17352.57
Argentina,4627537,2021-07-09 00:00:00+00:00,14518,16442.57
Argentina,4639098,2021-07-10 00:00:00+00:00,11561,16089.29
Argentina,4647948,2021-07-11 00:00:00+00:00,8850,16067.86
Argentina,4662937,2021-07-12 00:00:00+00:00,14989,15741
Argentina,4682960,2021-07-13 00:00:00+00:00,20023,15517.14
Argentina,4702657,2021-07-14 00:00:00+00:00,19697,15556.29
Argentina,4719952,2021-07-15 00:00:00+00:00,17295,15276.14
Argentina,4737213,2021-07-16 00:00:00+00:00,17261,15668
Argentina,4749443,2021-07-17 00:00:00+00:00,12230,15763.57
Argentina,4756378,2021-07-18 00:00:00+00:00,6935,15490
Argentina,4769142,2021-07-19 00:00:00+00:00,12764,15172.14
Argentina,4784219,2021-07-20 00:00:00+00:00,15077,14465.57
Argentina,4798851,2021-07-21 00:00:00+00:00,14632,13742
Argentina,4812351,2021-07-22 00:00:00+00:00,13500,13199.86
Argentina,4827973,2021-07-23 00:00:00+00:00,15622,12965.71
Argentina,4839109,2021-07-24 00:00:00+00:00,11136,12809.43
Argentina,4846615,2021-07-25 00:00:00+00:00,7506,12891
Argentina,4859170,2021-07-26 00:00:00+00:00,12555,12861.14
Argentina,4875927,2021-07-27 00:00:00+00:00,16757,13101.14
Argentina,4891810,2021-07-28 00:00:00+00:00,15883,13279.86
Argentina,4905925,2021-07-29 00:00:00+00:00,14115,13367.71
Argentina,4919408,2021-07-30 00:00:00+00:00,13483,13062.14
Argentina,4929764,2021-07-31 00:00:00+00:00,10356,12950.71
Argentina,4935847,2021-08-01 00:00:00+00:00,6083,12747.43
Argentina,4947030,2021-08-02 00:00:00+00:00,11183,12551.43
Argentina,4961880,2021-08-03 00:00:00+00:00,14850,12279
Argentina,4975616,2021-08-04 00:00:00+00:00,13736,11972.29
Argentina,4989402,2021-08-05 00:00:00+00:00,13786,11925.29
Argentina,5002951,2021-08-06 00:00:00+00:00,13549,11934.71
Argentina,5012754,2021-08-07 00:00:00+00:00,9803,11855.71
Argentina,5018895,2021-08-08 00:00:00+00:00,6141,11864
Argentina,5029075,2021-08-09 00:00:00+00:00,10180,11720.71
Argentina,5041487,2021-08-10 00:00:00+00:00,12412,11372.43
Argentina,5052884,2021-08-11 00:00:00+00:00,11397,11038.29
Argentina,5066253,2021-08-12 00:00:00+00:00,13369,10978.71
Argentina,5074725,2021-08-13 00:00:00+00:00,8472,10253.43
Argentina,5080908,2021-08-14 00:00:00+00:00,6183,9736.29
Argentina,5084635,2021-08-15 00:00:00+00:00,3727,9391.43
Argentina,5088271,2021-08-16 00:00:00+00:00,3636,8456.57
Argentina,5096443,2021-08-17 00:00:00+00:00,8172,7850.86
Argentina,5106207,2021-08-18 00:00:00+00:00,9764,7617.57
Argentina,5116803,2021-08-19 00:00:00+00:00,10596,7221.43
Argentina,5124963,2021-08-20 00:00:00+00:00,8160,7176.86
Argentina,5130852,2021-08-21 00:00:00+00:00,5889,7134.86
Argentina,5133831,2021-08-22 00:00:00+00:00,2979,7028
Argentina,5139966,2021-08-23 00:00:00+00:00,6135,7385
Argentina,5148085,2021-08-24 00:00:00+00:00,8119,7377.43
Argentina,5155079,2021-08-25 00:00:00+00:00,6994,6981.71
Argentina,5161926,2021-08-26 00:00:00+00:00,6847,6446.14
Argentina,5167733,2021-08-27 00:00:00+00:00,5807,6110
Argentina,5171458,2021-08-28 00:00:00+00:00,3725,5800.86
Argentina,5173531,2021-08-29 00:00:00+00:00,2073,5671.43
Argentina,5178889,2021-08-30 00:00:00+00:00,5358,5560.43
Argentina,5185620,2021-08-31 00:00:00+00:00,6731,5362.14
Argentina,5190948,2021-09-01 00:00:00+00:00,5328,5124.14
Argentina,5195601,2021-09-02 00:00:00+00:00,4653,4810.71
Argentina,5199919,2021-09-03 00:00:00+00:00,4318,4598
Argentina,5202405,2021-09-04 00:00:00+00:00,2486,4421
Argentina,5203802,2021-09-05 00:00:00+00:00,1397,4324.43
Argentina,5207695,2021-09-06 00:00:00+00:00,3893,4115.14
Argentina,5211801,2021-09-07 00:00:00+00:00,4106,3740.14
Argentina,5215332,2021-09-08 00:00:00+00:00,3531,3483.43
Argentina,5218993,2021-09-09 00:00:00+00:00,3661,3341.71
Argentina,5221809,2021-09-10 00:00:00+00:00,2816,3127.14
Argentina,5223604,2021-09-11 00:00:00+00:00,1795,3028.43
Argentina,5224534,2021-09-12 00:00:00+00:00,930,2961.71
Argentina,5226831,2021-09-13 00:00:00+00:00,2297,2733.71
Argentina,5229848,2021-09-14 00:00:00+00:00,3017,2578.14
Argentina,5232358,2021-09-15 00:00:00+00:00,2510,2432.29
Argentina,5234851,2021-09-16 00:00:00+00:00,2493,2265.43
Argentina,5237159,2021-09-17 00:00:00+00:00,2308,2192.86
Argentina,5238610,2021-09-18 00:00:00+00:00,1451,2143.71
Argentina,5239232,2021-09-19 00:00:00+00:00,622,2099.71
Argentina,5241394,2021-09-20 00:00:00+00:00,2162,2080.43
Argentina,5243231,2021-09-21 00:00:00+00:00,1837,1911.86
Argentina,5245265,2021-09-22 00:00:00+00:00,2034,1843.86
Argentina,5246998,2021-09-23 00:00:00+00:00,1733,1735.29
Argentina,5248847,2021-09-24 00:00:00+00:00,1849,1669.71
Argentina,5249840,2021-09-25 00:00:00+00:00,993,1604.29
Argentina,5250402,2021-09-26 00:00:00+00:00,562,1595.71
Argentina,5251940,2021-09-27 00:00:00+00:00,1538,1506.57
Argentina,5253765,2021-09-28 00:00:00+00:00,1825,1504.86
Argentina,5255261,2021-09-29 00:00:00+00:00,1496,1428
Argentina,5256902,2021-09-30 00:00:00+00:00,1641,1414.86
Argentina,5258466,2021-10-01 00:00:00+00:00,1564,1374.14
Argentina,5259352,2021-10-02 00:00:00+00:00,886,1358.86
Argentina,5259738,2021-10-03 00:00:00+00:00,386,1333.71
Argentina,5260719,2021-10-04 00:00:00+00:00,981,1254.14
Argentina,5261935,2021-10-05 00:00:00+00:00,1216,1167.14
Argentina,5263219,2021-10-06 00:00:00+00:00,1284,1136.86
Argentina,5264305,2021-10-07 00:00:00+00:00,1086,1057.57
Argentina,5265058,2021-10-08 00:00:00+00:00,753,941.71
Argentina,5265528,2021-10-09 00:00:00+00:00,470,882.29
Argentina,5265859,2021-10-10 00:00:00+00:00,331,874.43
Argentina,5266275,2021-10-11 00:00:00+00:00,416,793.71
Argentina,5267339,2021-10-12 00:00:00+00:00,1064,772
Argentina,5268653,2021-10-13 00:00:00+00:00,1314,776.29
Argentina,5270003,2021-10-14 00:00:00+00:00,1350,814
Argentina,5271361,2021-10-15 00:00:00+00:00,1358,900.43
Argentina,5272151,2021-10-16 00:00:00+00:00,790,946.14
Argentina,5272551,2021-10-17 00:00:00+00:00,400,956
Argentina,5273463,2021-10-18 00:00:00+00:00,912,1026.86
Argentina,5274766,2021-10-19 00:00:00+00:00,1303,1061
Argentina,5275984,2021-10-20 00:00:00+00:00,1218,1047.29
Argentina,5277525,2021-10-21 00:00:00+00:00,1541,1074.57
Argentina,5278910,2021-10-22 00:00:00+00:00,1385,1078.43
Argentina,5279818,2021-10-23 00:00:00+00:00,908,1095.29
Argentina,5280358,2021-10-24 00:00:00+00:00,540,1115.29
Argentina,5281585,2021-10-25 00:00:00+00:00,1227,1160.29
Argentina,5283000,2021-10-26 00:00:00+00:00,1415,1176.29
Argentina,5284485,2021-10-27 00:00:00+00:00,1485,1214.43
Argentina,5286074,2021-10-28 00:00:00+00:00,1589,1221.29
Argentina,5287447,2021-10-29 00:00:00+00:00,1373,1219.57
Argentina,5288259,2021-10-30 00:00:00+00:00,812,1205.86
Argentina,5288807,2021-10-31 00:00:00+00:00,548,1207
Argentina,5289945,2021-11-01 00:00:00+00:00,1138,1194.29
Argentina,5291285,2021-11-02 00:00:00+00:00,1340,1183.57
Argentina,5292549,2021-11-03 00:00:00+00:00,1264,1152
Argentina,5293989,2021-11-04 00:00:00+00:00,1440,1130.71
Argentina,5295260,2021-11-05 00:00:00+00:00,1271,1116.14
Argentina,5296188,2021-11-06 00:00:00+00:00,928,1132.71
Argentina,5296781,2021-11-07 00:00:00+00:00,593,1139.14
Argentina,5298069,2021-11-08 00:00:00+00:00,1288,1160.57
Argentina,5299418,2021-11-09 00:00:00+00:00,1349,1161.86
Argentina,5300985,2021-11-10 00:00:00+00:00,1567,1205.14
Argentina,5302445,2021-11-11 00:00:00+00:00,1460,1208
Argentina,5304059,2021-11-12 00:00:00+00:00,1614,1257
Argentina,5305151,2021-11-13 00:00:00+00:00,1092,1280.43
Argentina,5305742,2021-11-14 00:00:00+00:00,591,1280.14
Argentina,5307159,2021-11-15 00:00:00+00:00,1417,1298.57
Argentina,5308781,2021-11-16 00:00:00+00:00,1622,1337.57
Argentina,5310334,2021-11-17 00:00:00+00:00,1553,1335.57
Argentina,5312089,2021-11-18 00:00:00+00:00,1755,1377.71
Argentina,5313607,2021-11-19 00:00:00+00:00,1518,1364
Argentina,5314702,2021-11-20 00:00:00+00:00,1095,1364.43
Argentina,5315348,2021-11-21 00:00:00+00:00,646,1372.29
Argentina,5315989,2021-11-22 00:00:00+00:00,641,1261.43
Argentina,5317633,2021-11-23 00:00:00+00:00,1644,1264.57
Argentina,5319867,2021-11-24 00:00:00+00:00,2234,1361.86
Argentina,5322127,2021-11-25 00:00:00+00:00,2260,1434
Argentina,5324039,2021-11-26 00:00:00+00:00,1912,1490.29
Argentina,5325560,2021-11-27 00:00:00+00:00,1521,1551.14
Argentina,5326448,2021-11-28 00:00:00+00:00,888,1585.71
Argentina,5328416,2021-11-29 00:00:00+00:00,1968,1775.29
Argentina,5330748,2021-11-30 00:00:00+00:00,2332,1873.57
Argentina,5332629,2021-12-01 00:00:00+00:00,1881,1823.14
Argentina,5335310,2021-12-02 00:00:00+00:00,2681,1883.29
Argentina,5337692,2021-12-03 00:00:00+00:00,2382,1950.43
Argentina,5339382,2021-12-04 00:00:00+00:00,1690,1974.57
Argentina,5340676,2021-12-05 00:00:00+00:00,1294,2032.57
Argentina,5343153,2021-12-06 00:00:00+00:00,2477,2105.29
Argentina,5346242,2021-12-07 00:00:00+00:00,3089,2213.43
Argentina,5348123,2021-12-08 00:00:00+00:00,1881,2213.43
Argentina,5350867,2021-12-09 00:00:00+00:00,2744,2222.43
Argentina,5354440,2021-12-10 00:00:00+00:00,3573,2392.57
Argentina,5356885,2021-12-11 00:00:00+00:00,2445,2500.43
Argentina,5358455,2021-12-12 00:00:00+00:00,1570,2539.86
Argentina,5361967,2021-12-13 00:00:00+00:00,3512,2687.71
Argentina,5366522,2021-12-14 00:00:00+00:00,4555,2897.14
Argentina,5371341,2021-12-15 00:00:00+00:00,4819,3316.86
Argentina,5376642,2021-12-16 00:00:00+00:00,5301,3682.14
Argentina,5382290,2021-12-17 00:00:00+00:00,5648,3978.57
Argentina,5386453,2021-12-18 00:00:00+00:00,4163,4224
Argentina,5389707,2021-12-19 00:00:00+00:00,3254,4464.57
Argentina,5395044,2021-12-20 00:00:00+00:00,5337,4725.29
Argentina,5404380,2021-12-21 00:00:00+00:00,9336,5408.29
Argentina,5415501,2021-12-22 00:00:00+00:00,11121,6308.57
Argentina,5428957,2021-12-23 00:00:00+00:00,13456,7473.57
Argentina,5445236,2021-12-24 00:00:00+00:00,16279,8992.29
Argentina,5452419,2021-12-25 00:00:00+00:00,7183,9423.71
Argentina,5460042,2021-12-26 00:00:00+00:00,7623,10047.86
Argentina,5480305,2021-12-27 00:00:00+00:00,20263,12180.14
Argentina,5514207,2021-12-28 00:00:00+00:00,33902,15689.57
Argentina,5556239,2021-12-29 00:00:00+00:00,42032,20105.43
Argentina,5606745,2021-12-30 00:00:00+00:00,50506,25398.29
Argentina,5654408,2021-12-31 00:00:00+00:00,47663,29881.71
Argentina,5674428,2022-01-01 00:00:00+00:00,20020,31715.57
Argentina,5694930,2022-01-02 00:00:00+00:00,20502,33555.43
Argentina,5739326,2022-01-03 00:00:00+00:00,44396,37003
Argentina,5820536,2022-01-04 00:00:00+00:00,81210,43761.29
Argentina,5915695,2022-01-05 00:00:00+00:00,95159,51350.86
Argentina,6025303,2022-01-06 00:00:00+00:00,109608,59794
Argentina,6135836,2022-01-07 00:00:00+00:00,110533,68775.43
Argentina,6237525,2022-01-08 00:00:00+00:00,101689,80442.43
Argentina,6310844,2022-01-09 00:00:00+00:00,73319,87987.71
Argentina,6399196,2022-01-10 00:00:00+00:00,88352,94267.14
Argentina,6533635,2022-01-11 00:00:00+00:00,134439,101871.29
Argentina,6664717,2022-01-12 00:00:00+00:00,131082,107003.14
Argentina,6793119,2022-01-13 00:00:00+00:00,128402,109688
Argentina,6932972,2022-01-14 00:00:00+00:00,139853,113876.57
Argentina,7029624,2022-01-15 00:00:00+00:00,96652,113157
Argentina,7094865,2022-01-16 00:00:00+00:00,65241,112003
Argentina,7197323,2022-01-17 00:00:00+00:00,102458,114018.14
Argentina,7318305,2022-01-18 00:00:00+00:00,120982,112095.71
Argentina,7446626,2022-01-19 00:00:00+00:00,128321,111701.29
Argentina,7576335,2022-01-20 00:00:00+00:00,129709,111888
Argentina,7694506,2022-01-21 00:00:00+00:00,118171,108790.57
Argentina,7792652,2022-01-22 00:00:00+00:00,98146,109004
Argentina,7862536,2022-01-23 00:00:00+00:00,69884,109667.29
Argentina,7940657,2022-01-24 00:00:00+00:00,78121,106190.57
Argentina,8041520,2022-01-25 00:00:00+00:00,100863,103316.43
Argentina,8130023,2022-01-26 00:00:00+00:00,88503,97628.14
Argentina,8207752,2022-01-27 00:00:00+00:00,77729,90202.43
Argentina,8271636,2022-01-28 00:00:00+00:00,63884,82447.14
Argentina,8313614,2022-01-29 00:00:00+00:00,41978,74423.14
Argentina,8335184,2022-01-30 00:00:00+00:00,21570,67521.14
Argentina,8378656,2022-01-31 00:00:00+00:00,43472,62571.29
Argentina,8427778,2022-02-01 00:00:00+00:00,49122,55179.71
Argentina,8472848,2022-02-02 00:00:00+00:00,45070,48975
Argentina,8515285,2022-02-03 00:00:00+00:00,42437,43933.29
Argentina,8555379,2022-02-04 00:00:00+00:00,40094,40534.71
Argentina,8577215,2022-02-05 00:00:00+00:00,21836,37657.29
Argentina,8589879,2022-02-06 00:00:00+00:00,12664,36385
Argentina,8615285,2022-02-07 00:00:00+00:00,25406,33804.14
Argentina,8648075,2022-02-08 00:00:00+00:00,32790,31471
Argentina,8675327,2022-02-09 00:00:00+00:00,27252,28925.57
Argentina,8700437,2022-02-10 00:00:00+00:00,25110,26450.29
Argentina,8716940,2022-02-11 00:00:00+00:00,16503,23080.14
Argentina,8728262,2022-02-12 00:00:00+00:00,11322,21578.14
Argentina,8734551,2022-02-13 00:00:00+00:00,6289,20667.43
Argentina,8747601,2022-02-14 00:00:00+00:00,13050,18902.29
Argentina,8766174,2022-02-15 00:00:00+00:00,18573,16871.29
Argentina,8783208,2022-02-16 00:00:00+00:00,17034,15411.57
Argentina,8799858,2022-02-17 00:00:00+00:00,16650,14203
Argentina,8815247,2022-02-18 00:00:00+00:00,15389,14043.86
Argentina,8823054,2022-02-19 00:00:00+00:00,7807,13541.71
Argentina,8827504,2022-02-20 00:00:00+00:00,4450,13279
Argentina,8838674,2022-02-21 00:00:00+00:00,11170,13010.43
Argentina,8855624,2022-02-22 00:00:00+00:00,16950,12778.57
Argentina,8868188,2022-02-23 00:00:00+00:00,12564,12140
Argentina,8878486,2022-02-24 00:00:00+00:00,10298,11232.57
Argentina,8887973,2022-02-25 00:00:00+00:00,9487,10389.43
Argentina,8893568,2022-02-26 00:00:00+00:00,5595,10073.43
Argentina,8897178,2022-02-27 00:00:00+00:00,3610,9953.43
Argentina,8900656,2022-02-28 00:00:00+00:00,3478,8854.57
Argentina,8904176,2022-03-01 00:00:00+00:00,3520,6936
Argentina,8912317,2022-03-02 00:00:00+00:00,8141,6304.14
Argentina,8921536,2022-03-03 00:00:00+00:00,9219,6150
Argentina,8929898,2022-03-04 00:00:00+00:00,8362,5989.29
Argentina,8934328,2022-03-05 00:00:00+00:00,4430,5822.86
Argentina,8936602,2022-03-06 00:00:00+00:00,2274,5632
Argentina,8942888,2022-03-07 00:00:00+00:00,6286,6033.14
Argentina,8949362,2022-03-08 00:00:00+00:00,6474,6455.14
Argentina,8955458,2022-03-09 00:00:00+00:00,6096,6163
Argentina,8961595,2022-03-10 00:00:00+00:00,6137,5722.71
Argentina,8967210,2022-03-11 00:00:00+00:00,5615,5330.29
Argentina,8970196,2022-03-12 00:00:00+00:00,2986,5124
Argentina,8971432,2022-03-13 00:00:00+00:00,1236,4975.71
Argentina,8976079,2022-03-14 00:00:00+00:00,4647,4741.57
Argentina,8981155,2022-03-15 00:00:00+00:00,5076,4541.86
Argentina,8985836,2022-03-16 00:00:00+00:00,4681,4339.71
Argentina,8990413,2022-03-17 00:00:00+00:00,4577,4116.86
Argentina,9004829,2022-03-18 00:00:00+00:00,14416,5374.14
Argentina,9006526,2022-03-19 00:00:00+00:00,1697,5190
Argentina,9007753,2022-03-20 00:00:00+00:00,1227,5188.71
Argentina,9011367,2022-03-21 00:00:00+00:00,3614,5041.14
Argentina,9016057,2022-03-22 00:00:00+00:00,4690,4986
Argentina,9019660,2022-03-23 00:00:00+00:00,3603,4832
Argentina,9021240,2022-03-24 00:00:00+00:00,1580,4403.86
Argentina,9023812,2022-03-25 00:00:00+00:00,2572,2711.86
Argentina,9025257,2022-03-26 00:00:00+00:00,1445,2675.86
Argentina,9026075,2022-03-27 00:00:00+00:00,818,2617.43
